UNIQUEID,wgs_xF,wgs_yF,PERS106,exp5nrm,exp3nrm,rough_1k,prad_sw_di,etpt_5,mind_yr_av,prec_winte,tave_sprin
Z0401030401988141,-111.053797,32.358699,0,0,7,5.432515144,-5445,99,-2007.5,27,194.3333333
Z0401030401988715,-110.629929,32.042411,0,16,23,23.50229645,-5414,98,-1906.416667,29.66666667,167.6666667
Z0401030401991157,-110.894519,32.223342,0,2,0,3.138857126,-5474,99,-1977.5,27.33333333,189
Z0401030402180127,-110.893952,32.719513,0,0,-1,8.558362007,-5477,98,-1825.5,47,168.3333333
Z0401030402180246,-111.536937,33.169427,0,-5,-1,0.863163054,-5563,99,-2017.333333,26.33333333,199
Z0401030402180418,-111.715755,32.735551,0,0,0,0.848706663,-5522,99,-2053.25,22,200.3333333
Z0401030402183404,-111.267846,32.854587,0,-3,-1,4.139682293,-5537,99,-1984.916667,31.33333333,196
Z0401030402183572,-111.320634,32.674045,0,-8,-1,2.429947853,-5509,99,-2014.166667,28,200.6666667
Z0401030402184333,-111.427506,32.718829,0,-87,-119,14.58800888,-5566,98,-1987.75,26,201
Z0401030402184462,-111.805052,33.167981,0,-2,0,1.493284583,-5560,99,-2052.333333,22,197.6666667
Z0401030402185314,-110.572307,33.034547,0,-165,-156,16.9820919,-5731,97,-1796.25,42,168.6666667
Z0401030402185982,-110.733483,32.854585,0,-89,-79,27.94427299,-5594,98,-1866,37,176
Z0401030402188903,-111.964924,33.076644,0,-1,0,0.783349454,-5557,99,-2067.333333,19.66666667,199.6666667
Z0401030402191975,-111.107982,33.21564,0,15,27,20.82714844,-5580,98,-1809.5,52.33333333,177
Z0401030402785215,-113.415478,33.23732,0,-14,-16,4.892573357,-5482,99,-2137.583333,15,203.6666667
Z0401030500381042,-110.310493,32.266608,0,2,26,18.0705986,-5424,98,-1917.916667,28,164.3333333
Z0401030500381403,-110.2055,32.130673,0,15,-47,13.79390526,-5411,97,-1874.5,30,150
Z0401030500384054,-109.724713,32.397346,0,9,4,17.51939774,-5405,97,-1918.666667,27.33333333,148
Z0401030500980994,-109.843209,33.10205,0,9,0,47.52149963,-5515,97,-1803,35.33333333,133
Z0401030500981982,-109.71506,33.073754,0,82,75,40.87633514,-5628,96,-1699.166667,38.66666667,117
Z0401030500983461,-109.98285,33.076226,0,-56,-38,24.18118477,-5415,98,-1988,26.66666667,160.6666667
Z0401030500984233,-110.086231,33.437814,0,-175,-175,25.25678062,-5351,97,-1811.666667,40.33333333,129
Z0401030500984434,-110.307862,32.582188,0,20,-19,62.71992874,-5302,97,-1763.666667,46,132.3333333
Z0401030500985394,-110.14956,32.446047,0,18,-13,43.75252151,-5560,97,-1766.5,38,140
Z0401030500987677,-110.25063,33.078043,0,310,166,87.62380981,-5917,91,-1317.583333,59.33333333,95.33333333
Z0401030500988779,-110.040309,32.715926,0,251,191,61.78574753,-4960,95,-1640,53.33333333,99.33333333
Z0401030501184509,-109.18695,32.706441,0,-17,-22,13.26105785,-5586,97,-1868,26.66666667,143.6666667
Z0401030501188283,-109.415661,33.043251,0,15,97,21.22370338,-5489,97,-1845.833333,30.33333333,143
Z0401030501280455,-113.765875,34.131559,0,-27,-10,11.25410843,-5751,98,-1991.583333,20.66666667,190
Z0401030501280524,-113.376602,33.779072,0,-33,-89,53.96165848,-5164,98,-2083,26,165.3333333
Z0401030501282797,-113.932085,33.604847,0,0,-10,58.55308914,-5745,98,-2019,16.33333333,194.3333333
Z0401030501283282,-113.640835,33.593381,0,-13,-12,7.198175907,-5599,99,-2086.416667,16,197
Z0401030501287157,-114.073199,34.127787,0,-29,-31,8.460693359,-5609,99,-2106.416667,15.33333333,206
Z0401030501381889,-112.515356,33.927928,0,10,4,16.8181324,-5651,98,-1889.333333,36.66666667,170.6666667
Z0401030501382151,-112.50126,33.116432,0,-33,-58,10.17409611,-5828,98,-1965.333333,18.66666667,200
Z0401030501382234,-112.235254,33.254647,0,113,100,97.24835968,-5768,96,-1923.166667,18.66666667,195.3333333
Z0401030501382773,-112.19085,33.931495,0,-7,-43,11.55774307,-5546,99,-1964.916667,35.33333333,185.3333333
Z0401030501383914,-111.237439,33.468017,0,-27,-31,76.83713531,-5756,97,-1707.333333,57.66666667,164.6666667
Z0401030501384438,-111.377814,33.575903,0,-162,-193,110.2572098,-5580,99,-1951.5,37.33333333,193.3333333
Z0401030501386924,-112.826432,33.29246,0,-8,-7,1.716556311,-5568,99,-2089.833333,18.33333333,205.6666667
Z0401030501387070,-112.080994,33.797265,0,16,8,6.531129837,-5636,99,-1964.583333,32.66666667,191
Z0401030501387463,-112.079266,33.661962,0,-3,0,1.838175416,-5598,99,-2019.833333,27.66666667,198
Z0401030501387839,-112.934774,33.33591,0,-2,1,2.237332582,-5565,99,-2085.666667,18.33333333,203
Z0401030501388006,-112.083186,33.977519,0,-1,17,36.35739899,-5514,98,-1922.416667,40.66666667,173.3333333
Z0401030501388816,-112.506674,33.432029,0,-2,0,2.198622227,-5565,99,-2068.25,22,202.6666667
Z0401030501388986,-112.562061,33.521528,0,210,191,83.05735779,-5516,98,-1983.083333,29.66666667,176
Z0401030501389430,-111.806294,33.303269,0,0,0,0.812714636,-5578,99,-2039.833333,23.66666667,199.3333333
Z0401030501389879,-112.230843,32.938996,0,-8,-7,1.493960857,-5549,99,-2070.75,18.33333333,200
Z0401030501390953,-112.941807,33.651421,0,71,68,31.19849205,-5591,98,-1984.583333,27.33333333,174.3333333
Z0401030501391104,-112.785725,33.924303,0,0,0,9.768941879,-5672,98,-1915.083333,32.33333333,173
Z0401030501392071,-112.233355,33.119374,0,9,-3,51.61219025,-5468,99,-2087.416667,18.66666667,201.6666667
Z0401030501985522,-110.470746,32.132395,0,-98,-22,23.82283974,-5507,97,-1789.916667,35.33333333,150.3333333
Z0401030501987786,-110.862375,32.430789,0,-6,109,90.86380005,-5765,95,-1596.083333,49.66666667,152.6666667
Z0401030501988237,-110.575291,32.403072,0,-27,1,31.23825073,-5488,98,-1881.333333,35.33333333,168
Z0401030501988324,-110.471584,31.951641,0,0,0,5.711940289,-5476,98,-1862.833333,28.33333333,156
Z0401030501989337,-111.106831,32.26845,0,-44,-73,15.85445118,-5519,99,-1959,27.33333333,191.3333333
Z0401030502180164,-111.107429,32.764619,0,0,2,4.778434277,-5531,99,-1915.666667,37.66666667,186
Z0401030502180263,-112.122182,32.804728,0,29,29,73.0483551,-5758,98,-1963.166667,20,195.3333333
Z0401030502181573,-111.375099,32.944515,0,-1,0,2.188029766,-5552,99,-2008.166667,28.33333333,198.6666667
Z0401030502181858,-110.979266,32.963118,0,25,2,9.612891197,-5553,98,-1821.166667,48.33333333,174
Z0401030502181943,-111.832396,32.653646,0,8,26,8.095740318,-5512,99,-2053.333333,21,200.3333333
Z0401030502181954,-111.693574,32.62743,0,-8,-13,6.318571091,-5502,99,-2050.833333,22,201.6666667
Z0401030502182573,-111.26867,33.125196,0,0,5,7.562073231,-5497,99,-1996.666667,32.33333333,197
Z0401030502182906,-110.734109,32.629039,0,0,-4,15.31380463,-5559,98,-1773.5,47.66666667,163
Z0401030502183004,-111.80341,32.987591,0,68,62,8.446497917,-5484,99,-2060.833333,21.66666667,195
Z0401030502186082,-111.69604,32.943117,0,-2,0,2.353999376,-5516,99,-2055.75,22.66666667,196
Z0401030502186169,-110.840707,32.584341,0,3,13,12.46204758,-5445,98,-1841.416667,43.33333333,169
Z0401030502188339,-111.107648,32.945032,0,-2,-7,5.252599239,-5583,98,-1874.583333,42,184.6666667
Z0401030502188641,-111.427722,32.763933,0,-57,-32,8.619076729,-5582,99,-2014.833333,26,199.6666667
Z0401030502188972,-111.000676,32.809741,0,-35,-13,16.01916504,-5553,98,-1835.333333,45,175.6666667
Z0401030502189076,-111.268212,32.989939,0,0,0,4.728283882,-5561,99,-1977.333333,32.33333333,195.3333333
Z0401030502190562,-110.572958,32.899242,0,-184,-189,40.87116241,-5483,98,-1896.25,37.33333333,171.6666667
Z0401030502191889,-110.840275,32.899872,0,49,48,22.80530548,-5598,98,-1789.333333,48,167.6666667
Z0401030502792158,-113.52531,33.325303,0,-12,-7,6.658965111,-5532,99,-2109.083333,15.66666667,199.6666667
Z0401030600380289,-110.416377,32.312267,0,-12,7,26.25378036,-5521,98,-1892.833333,30.33333333,168
Z0401030600381667,-109.197716,32.165453,0,-15,-10,2.497999191,-5483,98,-1945.083333,21,152.6666667
Z0401030600382546,-110.310833,32.221503,0,-82,-41,15.51571083,-5433,98,-1934.666667,26,167.3333333
Z0401030600383294,-109.141083,32.344995,0,-38,-61,7.987483978,-5399,97,-1934.333333,23,146.3333333
Z0401030600383441,-109.304595,32.121814,0,-109,-140,22.55261803,-5533,96,-1805.333333,28.66666667,138
Z0401030600384085,-110.256675,32.356515,0,-90,-83,24.02095795,-5407,98,-1893.833333,31.66666667,156.3333333
Z0401030600385083,-110.41724,32.176932,0,-129,-107,65.91642761,-5590,97,-1828.083333,30.66666667,160.3333333
Z0401030600386988,-109.885291,32.308672,0,0,0,0.540388942,-5464,98,-1918.5,25.66666667,153
Z0401030600388285,-109.729748,32.036586,0,0,0,1.756114841,-5444,97,-1931.833333,22.33333333,150.6666667
Z0401030600390257,-109.994477,32.03896,0,-4,5,18.34476471,-5409,97,-1899.5,27.66666667,148.6666667
Z0401030600391130,-109.459747,32.349298,0,-2,0,2.17385745,-5482,98,-1955.333333,22.66666667,156
Z0401030600391188,-109.725356,32.35226,0,-14,-9,5.8624897,-5430,97,-1926.166667,25.66666667,150
Z0401030600980318,-110.415221,32.492668,0,-28,-12,15.55763435,-5501,98,-1879.5,33.33333333,167.3333333
Z0401030600980449,-109.829866,32.488608,0,-34,-4,36.37150955,-5476,97,-1848.416667,31.33333333,143
Z0401030600980922,-109.949425,33.184194,0,86,11,56.65797806,-5324,96,-1710.5,45,110
Z0401030600981972,-110.252167,32.852431,0,-64,-189,50.10515976,-4946,97,-1854.25,45,136
Z0401030600982431,-109.397831,32.844602,0,-45,-24,19.80356979,-5556,97,-1879,27.66666667,149.3333333
Z0401030600982709,-109.654421,33.524158,1,-55,-37,9.518058777,-5582,94,-1557.166667,42.66666667,90.33333333
Z0401030600984053,-110.391627,32.826353,0,95,124,25.79111099,-5490,97,-1791.833333,44.33333333,151.3333333
Z0401030600986724,-109.297862,32.482511,0,-7,-1,3.100407362,-5483,98,-1959.5,22,156.6666667
Z0401030600986810,-110.087664,33.302504,0,19,-10,28.87528801,-5379,97,-1769.916667,43.33333333,123
Z0401030600988315,-110.092742,32.806474,0,-41,-25,34.5083847,-5703,97,-1766.083333,36,147.6666667
Z0401030600988810,-110.090902,32.986861,0,54,56,10.2899189,-5508,98,-1917,31,157.6666667
Z0401030600990114,-109.722817,32.53264,0,-44,-84,17.4492054,-5618,97,-1860.666667,27.33333333,148.3333333
Z0401030600990231,-109.720931,32.667997,0,-89,-50,6.92075634,-5539,98,-1954.333333,22.33333333,162
Z0401030600990652,-109.818989,33.300449,0,-152,-137,12.22722626,-5158,96,-1794.25,38.66666667,115.6666667
Z0401030600991178,-110.255175,32.537026,0,-49,-105,29.68006325,-5445,96,-1756.583333,41.66666667,139.3333333
Z0401030600991455,-109.291877,32.798106,0,61,72,49.50153351,-5348,97,-1879.416667,30.33333333,134.3333333
Z0401030600991462,-109.401055,32.664256,0,154,97,48.18074417,-5635,97,-1838.666667,28,143.6666667
Z0401030601181357,-109.138296,32.480253,0,-2,-12,8.883869171,-5560,97,-1864.833333,26,139.3333333
Z0401030601181827,-109.059915,33.651346,1,-66,-98,52.74071884,-5525,91,-1328.583333,34.66666667,64.33333333
Z0401030601183260,-109.395393,32.979858,0,-59,-21,57.50365448,-5425,98,-1909.583333,28.33333333,151.3333333
Z0401030601184494,-109.128047,32.976102,0,-37,-38,17.67209816,-5442,97,-1860,30,139.3333333
Z0401030601185768,-109.086065,32.434374,0,0,-25,26.69298744,-5527,97,-1856.333333,27,136.3333333
Z0401030601185971,-109.228696,33.293311,1,-90,-55,21.18527031,-5495,97,-1809.916667,32,131.6666667
Z0401030601187165,-109.256842,32.950981,0,-106,-93,29.60152054,-5508,98,-1930.333333,26.66666667,161.6666667
Z0401030601190454,-109.491374,33.612346,0,16,59,37.93759537,-5816,89,-1002.166667,57.33333333,49.33333333
Z0401030601282453,-113.639463,33.54833,0,-7,-6,0.794615746,-5605,99,-2090.583333,15.33333333,198.3333333
Z0401030601283616,-113.751357,33.681126,0,-13,-6,2.10518837,-5606,99,-2094.666667,15,198.6666667
Z0401030601283622,-113.48712,33.867053,0,-16,-9,0.465366155,-5617,98,-2027.75,20.66666667,179.3333333
Z0401030601287993,-114.178515,34.2204,0,-49,-22,19.74656296,-5770,99,-2077.666667,14,219
Z0401030601289374,-114.044467,34.018926,0,5,2,4.654746532,-5621,99,-2104.666667,14.66666667,204
Z0401030601291483,-113.491054,34.002212,0,287,201,68.08812714,-5624,97,-1824.583333,38.33333333,137.3333333
Z0401030601380947,-112.891868,33.832545,0,-4,-7,5.821407795,-5567,98,-1982.916667,28.66666667,175.3333333
Z0401030601381762,-111.645846,33.394403,0,-1,0,2.211517096,-5577,99,-2005.666667,28.33333333,199
Z0401030601381922,-113.199844,33.196235,0,-18,-10,9.987158775,-5528,99,-2114.916667,15.66666667,204
Z0401030601382131,-112.077582,33.526692,0,-7,-3,1.572362304,-5586,99,-2044,24.33333333,201.6666667
Z0401030601382979,-112.774583,33.383394,0,-2,-3,2.611629009,-5570,99,-2074.833333,20.33333333,203
Z0401030601384522,-111.625508,33.556931,0,-36,-27,15.81995964,-5567,99,-1985.75,32,197.3333333
Z0401030601384640,-112.073696,33.21105,0,0,0,0.893297136,-5556,99,-2074,19.66666667,202
Z0401030601384814,-112.615884,33.520837,0,-38,-24,6.606210709,-5613,99,-2018,24.66666667,192.6666667
Z0401030601385181,-111.912761,33.212336,0,0,0,0.498381227,-5568,99,-2059.833333,21,199.6666667
Z0401030601385409,-112.190222,33.886409,0,-29,-29,5.227008343,-5598,99,-1972.25,33.33333333,189.3333333
Z0401030601386163,-111.48709,33.846101,0,73,42,45.05209732,-5314,98,-1783.25,61,146.3333333
Z0401030601386451,-112.505896,33.386945,0,-6,-3,0.472581565,-5573,99,-2074.833333,21.33333333,204.6666667
Z0401030601386585,-112.621802,33.836393,0,0,1,2.879025459,-5607,99,-1968,30.66666667,185
Z0401030601386819,-111.345381,33.548939,0,0,66,34.75927353,-5506,99,-1893.333333,45,182
Z0401030601387635,-113.054962,33.875019,0,-7,-15,7.117881775,-5651,98,-1962.666667,27,169.3333333
Z0401030601388105,-113.2124,33.691958,0,-13,-18,5.708968639,-5559,98,-2038,22,178
Z0401030601388212,-112.351686,33.839651,0,-11,-4,10.06030273,-5595,99,-1981.416667,31.33333333,189.3333333
Z0401030601389022,-113.040067,33.244047,0,4,-16,22.49332047,-5560,99,-2091.583333,17.33333333,203
Z0401030601389191,-112.884969,33.517035,0,-2,0,1.812860847,-5583,99,-2056.416667,21,195
Z0401030601389909,-111.215959,33.486096,0,-234,-267,99.83191681,-5672,97,-1716.333333,57.33333333,165
Z0401030601390977,-112.183414,33.39044,0,-2,0,0.586979926,-5587,99,-2066.5,21.33333333,203.3333333
Z0401030601980077,-110.577592,31.90692,0,26,25,18.08199883,-5472,97,-1835.25,31.66666667,153.3333333
Z0401030601981088,-111.000654,32.35871,0,-6,1,3.761098146,-5471,99,-1988.333333,27.33333333,192.6666667
Z0401030601981666,-110.554198,32.376007,0,-100,-126,32.57001495,-5543,98,-1859.333333,33,171.3333333
Z0401030601984472,-110.84146,32.042934,0,0,0,2.716857195,-5451,99,-1950.75,26.66666667,183
Z0401030601984495,-111.266368,32.358429,0,-3,-1,1.25605607,-5488,99,-2013.333333,25.33333333,202.3333333
Z0401030601986658,-111.000648,32.178279,0,-28,-24,4.004681587,-5457,99,-1997.666667,25,192.3333333
Z0401030601989793,-111.106778,32.223342,0,39,-9,49.43210602,-5396,99,-1971.666667,27.66666667,189
Z0401030601989930,-111.372839,32.403265,0,-3,-1,2.545167685,-5486,99,-2015,25.66666667,204
Z0401030601990854,-110.682334,32.177851,0,379,328,44.49287415,-5540,96,-1662,46.33333333,135.3333333
Z0401030601991270,-110.681901,32.358218,0,147,77,64.50370026,-4885,97,-1819.5,49.66666667,137.6666667
Z0401030602180078,-111.962961,32.896258,0,0,0,0.496044964,-5536,99,-2070,19.33333333,200.6666667
Z0401030602182385,-112.071502,33.030674,0,-2,-1,1.151020646,-5554,99,-2070.666667,18.66666667,201.6666667
Z0401030602182699,-111.643526,33.078721,0,-19,-15,3.344466209,-5531,99,-2049.833333,23.66666667,196.6666667
Z0401030602182996,-110.947149,32.99017,0,-53,-71,23.07034492,-5638,98,-1830.916667,44,179.6666667
Z0401030602186263,-111.266901,32.538853,0,-2,0,3.662794113,-5488,99,-2014.166667,27.33333333,201
Z0401030602186595,-110.840797,32.538803,0,-105,-90,42.73131943,-5619,97,-1766.333333,43,169
Z0401030602187303,-111.054438,33.396074,0,-106,-141,101.2931747,-5502,98,-1724.583333,63.66666667,154.6666667
Z0401030602187842,-111.514591,33.016179,0,-6,-6,1.917595267,-5551,99,-2026.5,25.66666667,198
Z0401030602188632,-111.483313,33.169647,0,0,0,1.154875517,-5557,99,-2011.583333,27.66666667,199.3333333
Z0401030602189138,-110.68069,32.674045,0,0,-3,12.80345249,-5545,98,-1882,35.66666667,174.3333333
Z0401030602189756,-110.840618,32.719483,0,-33,-19,8.964216232,-5529,98,-1856.25,40.66666667,174
Z0401030602190044,-111.533945,32.673315,0,0,0,0.771395147,-5514,99,-2040.833333,24.33333333,201.6666667
Z0401030602191281,-111.642217,32.898322,0,0,0,0.886429667,-5539,99,-2040.75,23.33333333,197.6666667
Z0401030602191367,-111.802186,32.852293,0,-2,-1,0.992700636,-5534,99,-2061.5,21,198.6666667
Z0401030602191386,-111.377032,33.395512,0,-41,-84,39.25168228,-4869,99,-2063,41.66666667,187.6666667
Z0401030602191861,-111.394816,32.565579,0,0,0,0.842315257,-5502,99,-2026.666667,26,204.3333333
Z0401030602192097,-111.215626,33.350799,0,-15,2,67.07637024,-5390,99,-1925.916667,44,188.3333333
Z0401030700381563,-110.25887,32.08589,0,-5,0,9.980789185,-5429,98,-1916.25,25.33333333,158.3333333
Z0401030700383774,-109.140149,32.390087,0,-86,-56,10.50283241,-5411,97,-1933.666667,24,144.3333333
Z0401030700383998,-109.995424,31.903757,0,184,142,93.95265198,-5474,96,-1677.75,41.33333333,124.6666667
Z0401030700384458,-110.418669,31.951401,0,6,4,7.4968009,-5509,97,-1844.333333,29,153.3333333
Z0401030700385747,-109.992496,32.219365,0,-27,-7,6.001102448,-5415,98,-1911.25,27.66666667,150
Z0401030700388322,-110.119218,32.28346,0,-12,-4,6.836473942,-5428,97,-1831.083333,34.66666667,143.3333333
Z0401030700388454,-109.432987,32.051306,0,-1,5,7.514369965,-5423,97,-1818.416667,31.66666667,135
Z0401030700391237,-109.570226,32.07999,0,-2,0,3.724014282,-5408,97,-1896.833333,26.33333333,145
Z0401030700980314,-110.195883,33.213073,0,-16,-10,9.408807755,-5486,98,-1938.666667,32.33333333,164
Z0401030700980721,-110.198674,32.897237,0,224,114,110.8083725,-5901,92,-1449.666667,49.33333333,119.6666667
Z0401030700982646,-109.931465,32.8954,0,-18,-9,2.864904404,-5542,98,-1968.583333,24,163.6666667
Z0401030700986399,-110.194218,33.393466,0,-22,-32,27.71029663,-5667,96,-1713.5,43.66666667,130.3333333
Z0401030700987690,-109.503139,32.9361,0,-82,-67,39.1877861,-5473,98,-1948.583333,25.66666667,159
Z0401030700988424,-110.358788,32.943417,0,-63,-74,85.02697754,-5485,97,-1780.166667,46.33333333,145.3333333
Z0401030700988525,-109.933769,32.7151,0,528,413,41.46101761,-5563,89,-895.5833333,74,47.66666667
Z0401030700991722,-109.506131,32.75572,0,-8,-10,6.237156391,-5511,98,-1972,21.66666667,163.3333333
Z0401030701180366,-109.098145,32.867509,0,10,2,60.79247284,-5515,97,-1853.166667,28.66666667,139.3333333
Z0401030701181078,-109.286661,33.068531,0,-16,13,38.5787468,-5617,97,-1833.083333,29.33333333,148
Z0401030701186549,-109.1655,33.743082,0,-172,-169,52.09386444,-5295,91,-1327.666667,36.33333333,63.66666667
Z0401030701186591,-109.07348,33.020409,0,266,242,96.08206177,-5203,94,-1660.333333,38.66666667,90.66666667
Z0401030701191054,-109.06248,33.516474,0,110,-32,86.98036194,-5385,92,-1398.666667,37,69.66666667
Z0401030701280471,-113.872672,34.084032,0,-29,-22,4.016833305,-5642,99,-2047,19,193.6666667
Z0401030701281333,-113.597865,33.954923,0,-10,-1,58.27238464,-5910,97,-1871.5,25,170.6666667
Z0401030701281366,-113.862102,33.76876,0,-11,-7,2.37078166,-5621,99,-2093.166667,14.66666667,201
Z0401030701282584,-113.440834,34.138456,0,0,2,8.360434532,-5735,98,-1952.25,24.66666667,176
Z0401030701282729,-113.601988,34.090068,0,-15,-4,2.964622974,-5663,98,-2004.416667,22,183.6666667
Z0401030701284661,-113.868122,33.948918,0,70,63,19.0682869,-5587,99,-2077.25,17.33333333,193.6666667
Z0401030701290929,-113.749933,33.63608,0,-7,-4,1.210184097,-5616,99,-2092.166667,15,200
Z0401030701291679,-113.866612,33.903879,0,-7,-3,2.272719145,-5621,99,-2085.666667,15.66666667,198
Z0401030701291939,-114.030039,33.811244,0,-18,-10,6.287867069,-5657,99,-2081.916667,14.33333333,199.6666667
Z0401030701380369,-111.864484,33.753816,0,4,-3,10.30180454,-5614,98,-1917.083333,40.33333333,181
Z0401030701381350,-111.592391,33.439768,0,-24,-10,3.427812576,-5554,99,-1991.666667,31,197.3333333
Z0401030701382661,-112.58889,33.809768,0,-1,0,3.257563114,-5596,99,-1983.083333,30.66666667,186.6666667
Z0401030701382990,-111.485061,33.485332,0,16,44,8.876162529,-5584,99,-1929,37.33333333,191.3333333
Z0401030701385147,-112.026954,33.797691,0,-16,-3,2.891925335,-5610,99,-1970.583333,33.33333333,191.6666667
Z0401030701385389,-111.591169,33.25938,0,0,1,1.376975179,-5578,99,-2010.666667,27,199.3333333
Z0401030701385573,-111.595805,33.935814,0,-83,-107,95.1566925,-5565,96,-1762.916667,51.33333333,166
Z0401030701385609,-111.915116,33.437806,0,-8,-9,1.460973859,-5585,99,-2044,24,201.6666667
